source,price,total_area_m2,covered_area_m2,rooms,bedrooms,bathrooms,property_type,neighborhood,lat,lon,bedrooms_missing,bathrooms_missing,rooms_missing
B,1584000.0,438.0,62.0,3.0,2.0,1.0,casa,belgrano,-34.557861,-58.440778,0,0,0
B,717000.0,44.0,44.0,2.0,1.0,1.0,departamento,colegiales,-34.589936,-58.450322,0,0,0
B,750000.0,35.0,35.0,2.0,1.0,1.0,departamento,recoleta,-34.601339,-58.408762,0,0,1
B,666000.0,43.0,43.0,2.0,1.0,1.0,departamento,colegiales,-34.56827,-58.469395,0,0,0
B,1216000.0,48.0,48.0,2.0,1.0,1.0,departamento,recoleta,-34.588075,-58.412498,0,0,0
B,1144000.0,157.0,67.0,3.0,2.0,1.0,casa,colegiales,-34.58518,-58.439449,0,0,0
B,1082000.0,73.0,73.0,3.0,2.0,1.0,departamento,palermo,-34.614491,-58.420183,0,1,0
B,340000.0,31.0,31.0,1.0,1.0,1.0,departamento,almagro,-34.600331,-58.42953,0,0,0
B,947000.0,49.0,49.0,2.0,1.0,1.0,departamento,belgrano,-34.563529,-58.452307,0,0,0
B,943000.0,47.0,47.0,2.0,1.0,1.0,departamento,villa urquiza,-34.568098,-58.492371,0,0,0
B,209000.0,23.0,23.0,2.0,1.0,1.0,departamento,boedo,-34.635261,-58.405192,0,0,0
B,1085000.0,57.0,57.0,3.0,2.0,1.0,departamento,villa urquiza,-34.582061,-58.50205,0,0,0
B,927000.0,80.0,65.0,2.0,1.0,1.0,ph,villa urquiza,-34.577419,-58.491313,0,1,0
B,1139000.0,71.0,71.0,3.0,2.0,1.0,departamento,colegiales,-34.573025,-58.451776,0,0,0
B,1292000.0,86.0,86.0,4.0,3.0,2.0,departamento,caballito,-34.611746,-58.464006,0,0,0
B,681000.0,57.0,57.0,2.0,1.0,1.0,departamento,boedo,-34.62665,-58.416073,0,0,0
B,998000.0,49.0,49.0,2.0,1.0,1.0,departamento,villa urquiza,-34.560917,-58.495029,0,0,0
B,1133000.0,54.0,54.0,4.0,3.0,2.0,departamento,palermo,-34.595643,-58.418077,0,0,0
B,773000.0,82.0,50.0,2.0,1.0,1.0,ph,palermo,-34.581392,-58.424094,1,0,0
B,728000.0,96.0,96.0,4.0,3.0,2.0,departamento,san telmo,-34.620252,-58.391081,0,0,0
B,975000.0,76.0,76.0,2.0,1.0,1.0,departamento,villa urquiza,-34.571138,-58.479945,0,0,1
B,850000.0,82.0,82.0,4.0,3.0,2.0,departamento,villa urquiza,-34.581973,-58.488041,0,0,0
B,649000.0,32.0,32.0,1.0,1.0,1.0,departamento,colegiales,-34.569838,-58.429955,0,0,0
B,844000.0,84.0,80.0,2.0,1.0,1.0,ph,flores,-34.655069,-58.458828,0,0,0
B,1184000.0,36.0,36.0,1.0,1.0,1.0,departamento,palermo,-34.599313,-58.441806,0,0,0
B,441000.0,40.0,40.0,1.0,1.0,1.0,departamento,nunez,-34.551875,-58.472997,0,0,0
B,636000.0,60.0,60.0,1.0,1.0,1.0,departamento,villa crespo,-34.597264,-58.427522,0,0,0
B,786000.0,51.0,51.0,2.0,1.0,1.0,departamento,palermo,-34.560595,-58.438467,0,0,0
B,794000.0,57.0,57.0,3.0,2.0,1.0,departamento,villa crespo,-34.600964,-58.452707,0,0,0
B,1520000.0,66.0,66.0,2.0,1.0,1.0,departamento,palermo,-34.569798,-58.425363,0,0,0
B,1370000.0,56.0,56.0,3.0,2.0,1.0,departamento,recoleta,-34.613158,-58.375113,0,0,0
B,747000.0,60.0,60.0,3.0,2.0,1.0,departamento,san telmo,-34.625099,-58.366404,0,0,0
B,560000.0,54.0,54.0,3.0,2.0,1.0,departamento,flores,-34.65,-58.464337,0,0,0
B,797000.0,65.0,65.0,2.0,1.0,1.0,departamento,villa crespo,-34.58067,-58.433999,0,0,0
B,972000.0,75.0,75.0,3.0,2.0,1.0,departamento,caballito,-34.608801,-58.457067,0,0,0
B,570000.0,39.0,39.0,2.0,1.0,1.0,departamento,flores,-34.623615,-58.458825,0,0,0
B,707000.0,48.0,48.0,2.0,1.0,1.0,departamento,caballito,-34.616046,-58.420282,0,0,0
B,1046000.0,51.0,51.0,2.0,1.0,1.0,departamento,palermo,-34.558295,-58.408076,0,0,0
B,1427000.0,70.0,70.0,3.0,2.0,2.0,departamento,recoleta,-34.575311,-58.394384,0,0,0
B,859000.0,54.0,54.0,3.0,2.0,2.0,departamento,palermo,-34.578176,-58.413178,0,0,0
B,2170000.0,95.0,95.0,5.0,4.0,3.0,departamento,belgrano,-34.591283,-58.452267,0,0,0
B,237000.0,20.0,20.0,1.0,1.0,1.0,departamento,belgrano,-34.576435,-58.4654,0,0,0
B,968000.0,52.0,52.0,2.0,1.0,1.0,ph,san telmo,-34.604996,-58.358303,0,0,0
B,749000.0,49.0,49.0,2.0,1.0,1.0,departamento,villa crespo,-34.577176,-58.452298,0,0,0
B,1990000.0,134.0,134.0,4.0,3.0,2.0,casa,colegiales,-34.606667,-58.438689,0,0,0
B,1198000.0,107.0,98.0,3.0,2.0,1.0,ph,nunez,-34.54285,-58.461219,0,0,0
B,801000.0,85.0,85.0,4.0,3.0,2.0,departamento,san telmo,-34.60978,-58.35803,0,0,0
B,698000.0,61.801903990277495,55.488150698804944,2.0,1.0,1.0,ph,palermo,-34.569158,-58.392168,0,0,0
B,978000.0,35.0,35.0,2.0,1.0,1.0,departamento,recoleta,-34.599907,-58.402596,0,0,0
B,1269000.0,83.0,72.0,2.0,1.0,1.0,ph,colegiales,-34.579968,-58.441425,0,0,0
B,587000.0,57.0,45.0,2.0,1.0,1.0,ph,nunez,-34.548448,-58.465275,0,0,0
B,956000.0,28.0,28.0,2.0,1.0,1.0,departamento,palermo,-34.581075,-58.415342,0,0,0
B,860000.0,63.0,63.0,3.0,2.0,2.0,ph,villa urquiza,-34.582805,-58.498275,0,0,0
B,1305000.0,99.0,72.0,2.0,1.0,1.0,ph,belgrano,-34.567432,-58.462623,0,0,1
B,808000.0,59.0,59.0,3.0,2.0,1.0,departamento,colegiales,-34.571102,-58.459901,0,0,0
B,279000.0,23.0,23.0,1.0,1.0,1.0,departamento,boedo,-34.629272,-58.42422,0,0,0
B,2861000.0,195.0,195.0,4.0,3.0,2.0,casa,nunez,-34.544962,-58.445222,0,0,0
B,682000.0,37.0,37.0,2.0,1.0,1.0,departamento,caballito,-34.599915,-58.44683,0,0,0
B,1492000.0,97.0,97.0,4.0,3.0,2.0,departamento,san telmo,-34.599332,-58.37803,0,0,0
B,626000.0,36.0,36.0,2.0,1.0,1.0,departamento,colegiales,-34.581914,-58.44601,0,0,0
B,1566000.0,71.0,71.0,3.0,2.0,1.0,departamento,recoleta,-34.589555,-58.375385,0,0,0
B,628000.0,45.0,45.0,1.0,1.0,1.0,departamento,villa crespo,-34.593811,-58.431633,0,1,0
B,547000.0,58.0,58.0,3.0,2.0,1.0,departamento,flores,-34.646072,-58.468209,0,0,0
B,1514000.0,120.0,104.0,3.0,2.0,1.0,ph,colegiales,-34.570137,-58.453989,0,0,0
B,342000.0,29.0,29.0,1.0,1.0,1.0,departamento,boedo,-34.625625,-58.415197,0,0,0
B,762000.0,62.0,62.0,3.0,2.0,2.0,departamento,flores,-34.628568,-58.466877,0,0,0
B,696000.0,53.0,53.0,2.0,1.0,1.0,departamento,villa urquiza,-34.567736,-58.45982,0,0,0
B,1305000.0,99.0,72.0,2.0,1.0,1.0,ph,belgrano,-34.567432,-58.462623,0,0,0
B,444000.0,37.0,37.0,1.0,1.0,1.0,departamento,caballito,-34.620557,-58.405329,0,1,0
B,1446000.0,76.0,76.0,3.0,2.0,1.0,departamento,san telmo,-34.624079,-58.370236,0,0,0
B,1412000.0,209.0,113.0,4.0,3.0,2.0,casa,san telmo,-34.622952,-58.367937,0,0,0
B,1009000.0,80.0,80.0,3.0,2.0,1.0,departamento,caballito,-34.613576,-58.456902,0,0,0
B,967000.0,46.0,46.0,2.0,1.0,1.0,departamento,palermo,-34.56834,-58.418864,0,0,0
B,309000.0,61.801903990277495,55.488150698804944,1.0,1.0,1.0,departamento,boedo,-34.636401,-58.400924,0,1,0
B,692000.0,46.0,46.0,2.0,1.0,1.0,departamento,villa urquiza,-34.567842,-58.467914,0,0,0
B,1017000.0,82.0,82.0,3.0,2.0,2.0,departamento,san telmo,-34.614716,-58.356822,0,0,0
B,604000.0,50.0,50.0,2.0,1.0,1.0,departamento,boedo,-34.605651,-58.412855,0,0,0
B,1185000.0,91.0,91.0,5.0,4.0,3.0,departamento,boedo,-34.630412,-58.421993,0,0,0
B,453000.0,43.0,43.0,1.0,1.0,1.0,departamento,villa urquiza,-34.565525,-58.492501,0,0,0
B,864000.0,72.0,72.0,5.0,4.0,3.0,departamento,boedo,-34.628223,-58.43259,0,0,0
B,1266000.0,164.0,73.0,3.0,2.0,2.0,casa,nunez,-34.532891,-58.467428,0,0,0
B,410000.0,30.0,30.0,1.0,1.0,1.0,departamento,caballito,-34.612301,-58.442072,0,0,0
B,871000.0,55.0,55.0,2.0,1.0,1.0,departamento,san telmo,-34.628718,-58.368862,0,0,0
B,478000.0,31.0,31.0,1.0,1.0,1.0,departamento,palermo,-34.580658,-58.429348,0,0,0
B,721000.0,62.0,62.0,2.0,1.0,1.0,departamento,boedo,-34.616702,-58.411131,0,0,0
B,796000.0,51.0,51.0,3.0,2.0,2.0,departamento,nunez,-34.565676,-58.466844,0,0,0
B,3102000.0,245.0,164.0,6.0,5.0,3.0,casa,palermo,-34.597817,-58.425379,0,0,0
B,2116000.0,80.0,70.0,2.0,1.0,1.0,ph,recoleta,-34.568226,-58.385426,0,0,0
B,681000.0,52.0,52.0,2.0,1.0,1.0,departamento,san telmo,-34.632625,-58.350524,0,0,0
B,445000.0,38.0,38.0,1.0,1.0,1.0,departamento,caballito,-34.618231,-58.420563,0,0,0
B,954000.0,45.0,45.0,2.0,1.0,1.0,departamento,palermo,-34.583918,-58.426077,0,0,0
B,1643000.0,90.0,90.0,4.0,3.0,2.0,departamento,belgrano,-34.563254,-58.463977,0,0,0
B,851000.0,47.0,47.0,2.0,1.0,1.0,departamento,colegiales,-34.571864,-58.455176,0,0,0
B,557000.0,57.0,57.0,3.0,2.0,1.0,departamento,boedo,-34.609755,-58.402939,0,0,0
B,478000.0,27.0,27.0,2.0,1.0,1.0,departamento,belgrano,-34.564871,-58.464579,0,0,0
B,567000.0,45.0,45.0,2.0,1.0,1.0,departamento,villa urquiza,-34.585982,-58.487133,0,0,0
B,831000.0,76.0,76.0,3.0,2.0,2.0,departamento,san telmo,-34.608535,-58.374373,0,0,0
B,668000.0,94.0,94.0,5.0,4.0,3.0,departamento,flores,-34.636281,-58.440856,0,0,0
B,1347000.0,41.0,41.0,2.0,1.0,1.0,departamento,recoleta,-34.619965,-58.390433,0,0,0
B,3005000.0,182.0,182.0,8.0,7.0,5.0,departamento,colegiales,-34.570216,-58.437983,0,0,0
B,2044000.0,86.0,83.0,3.0,2.0,1.0,ph,nunez,-34.538564,-58.422103,0,0,0
B,1899000.0,79.0,79.0,4.0,3.0,2.0,departamento,palermo,-34.577983,-58.447701,0,0,0
B,725000.0,36.0,36.0,1.0,1.0,1.0,departamento,colegiales,-34.59096,-58.45331,0,0,0
B,1223000.0,81.0,81.0,4.0,3.0,2.0,departamento,belgrano,-34.539311,-58.464704,0,0,0
B,482000.0,26.0,26.0,1.0,1.0,1.0,departamento,palermo,-34.578958,-58.420772,0,1,0
B,571000.0,32.0,32.0,2.0,1.0,1.0,departamento,boedo,-34.613176,-58.39836,1,0,0
B,745000.0,62.0,62.0,2.0,1.0,1.0,departamento,san telmo,-34.63978,-58.367503,0,0,0
B,501000.0,34.0,34.0,1.0,1.0,1.0,departamento,nunez,-34.559437,-58.468848,1,0,0
B,1013000.0,77.0,77.0,3.0,2.0,1.0,departamento,villa urquiza,-34.589643,-58.483084,0,0,0
B,1425000.0,74.0,74.0,4.0,3.0,2.0,departamento,boedo,-34.629035,-58.415556,0,0,0
B,983000.0,73.0,73.0,4.0,3.0,2.0,departamento,nunez,-34.532113,-58.46163,0,0,0
B,1507000.0,79.0,79.0,4.0,3.0,2.0,departamento,caballito,-34.628781,-58.429582,0,0,0
B,1081000.0,74.0,74.0,4.0,3.0,2.0,departamento,colegiales,-34.581349,-58.473748,0,0,0
B,289000.0,20.0,20.0,1.0,1.0,1.0,departamento,san telmo,-34.627034,-58.394472,0,0,0
B,644000.0,41.0,41.0,2.0,1.0,1.0,departamento,nunez,-34.56176,-58.460637,0,0,0
B,1351000.0,69.0,69.0,2.0,1.0,1.0,departamento,colegiales,-34.568636,-58.449625,0,0,1
B,959000.0,48.0,48.0,2.0,1.0,1.0,ph,belgrano,-34.546623,-58.466692,0,0,0
B,766000.0,51.0,51.0,2.0,1.0,1.0,departamento,recoleta,-34.564591,-58.392839,0,0,0
B,988000.0,85.0,85.0,4.0,3.0,2.0,departamento,san telmo,-34.629154,-58.384817,0,0,0
B,1085000.0,64.0,64.0,3.0,2.0,2.0,departamento,caballito,-34.600606,-58.45614,0,0,0
B,506000.0,52.0,52.0,2.0,1.0,1.0,departamento,villa crespo,-34.594389,-58.434481,0,0,0
B,399000.0,40.0,40.0,2.0,1.0,1.0,departamento,boedo,-34.611413,-58.404592,0,0,0
B,540000.0,24.0,24.0,1.0,1.0,1.0,departamento,belgrano,-34.56133,-58.454629,0,0,0
B,555000.0,54.0,54.0,1.0,1.0,1.0,departamento,flores,-34.638692,-58.456118,0,0,0
B,1566000.0,74.0,74.0,3.0,2.0,1.0,departamento,caballito,-34.625672,-58.445599,0,0,0
B,646000.0,72.0,72.0,3.0,2.0,1.0,departamento,san telmo,-34.61467,-58.363532,0,0,0
B,541000.0,38.0,38.0,2.0,1.0,1.0,departamento,boedo,-34.641968,-58.406713,0,0,0
B,1711000.0,49.0,49.0,3.0,2.0,1.0,departamento,recoleta,-34.588776,-58.401568,0,0,0
B,949000.0,90.0,76.0,3.0,2.0,1.0,ph,villa urquiza,-34.575155,-58.487865,0,0,0
B,521000.0,44.0,44.0,2.0,1.0,1.0,departamento,almagro,-34.604381,-58.42257,0,0,0
B,723000.0,58.0,53.0,2.0,1.0,1.0,ph,villa urquiza,-34.589113,-58.497659,0,0,0
B,1561000.0,89.0,89.0,4.0,3.0,2.0,departamento,nunez,-34.533175,-58.466463,0,0,0
B,1875000.0,93.0,81.0,3.0,2.0,2.0,ph,belgrano,-34.568726,-58.468796,0,0,0
B,1030000.0,181.0,181.0,3.0,2.0,1.0,casa,san telmo,-34.624247,-58.393852,0,0,0
B,842000.0,56.0,56.0,2.0,1.0,1.0,departamento,san telmo,-34.606659,-58.380222,0,0,0
B,1812000.0,77.0,77.0,3.0,2.0,2.0,departamento,recoleta,-34.58362,-58.406843,0,0,0
B,1108000.0,97.0,97.0,4.0,3.0,2.0,departamento,almagro,-34.600668,-58.41272,0,0,0
B,1020000.0,45.0,45.0,2.0,1.0,1.0,ph,recoleta,-34.591694,-58.405063,0,0,0
B,626000.0,46.0,46.0,2.0,1.0,1.0,departamento,villa crespo,-34.604104,-58.418099,0,0,0
B,499000.0,35.0,35.0,1.0,1.0,1.0,departamento,villa urquiza,-34.554583,-58.478799,0,0,0
B,834000.0,42.0,42.0,1.0,1.0,1.0,departamento,colegiales,-34.562462,-58.449756,0,0,0
B,465000.0,26.0,26.0,2.0,1.0,1.0,departamento,recoleta,-34.577298,-58.404737,0,0,1
B,874000.0,82.0,47.0,2.0,1.0,1.0,ph,nunez,-34.546417,-58.460227,0,0,0
B,863000.0,53.0,53.0,2.0,1.0,1.0,departamento,colegiales,-34.58604,-58.45132,0,0,0
B,7712000.0,402.0,272.0,8.0,7.0,1.0,casa,palermo,-34.599522,-58.428229,0,1,0
B,1190000.0,84.0,75.0,4.0,3.0,2.0,ph,flores,-34.630045,-58.456662,0,0,0
B,316000.0,27.0,27.0,1.0,1.0,1.0,departamento,boedo,-34.63723,-58.393739,0,0,0
B,1590000.0,83.0,83.0,2.0,3.0,2.0,departamento,recoleta,-34.608365,-58.402747,0,0,1
B,2118000.0,475.0,149.0,5.0,4.0,3.0,casa,villa crespo,-34.5727,-58.452179,0,0,0
B,627000.0,50.0,40.0,2.0,1.0,1.0,ph,nunez,-34.546318,-58.465209,0,0,0
B,1212000.0,72.0,67.0,2.0,1.0,1.0,ph,almagro,-34.592218,-58.420364,0,0,0
B,501000.0,21.0,21.0,1.0,1.0,1.0,departamento,caballito,-34.594447,-58.418614,0,0,0
B,1144000.0,78.0,78.0,3.0,2.0,1.0,ph,caballito,-34.62795,-58.438095,0,0,0
B,1395000.0,74.0,74.0,3.0,2.0,2.0,departamento,flores,-34.617374,-58.475217,0,0,0
B,811000.0,48.0,48.0,2.0,1.0,1.0,departamento,belgrano,-34.546482,-58.456905,0,0,0
B,1317000.0,93.0,93.0,4.0,3.0,2.0,departamento,villa urquiza,-34.573592,-58.478171,0,0,0
B,533000.0,28.0,28.0,2.0,1.0,1.0,departamento,belgrano,-34.561872,-58.474055,0,0,0
B,254000.0,25.0,25.0,1.0,1.0,1.0,departamento,boedo,-34.626839,-58.433377,0,0,0
B,1837000.0,85.0,85.0,3.0,2.0,1.0,departamento,belgrano,-34.586975,-58.454314,0,0,0
B,620000.0,63.0,63.0,3.0,2.0,2.0,departamento,colegiales,-34.577462,-58.431815,0,0,0
B,618000.0,39.0,39.0,2.0,1.0,1.0,departamento,belgrano,-34.571214,-58.453661,0,0,0
B,624000.0,40.0,40.0,2.0,1.0,1.0,departamento,colegiales,-34.580376,-58.438197,0,1,0
B,642000.0,44.0,44.0,2.0,1.0,1.0,departamento,recoleta,-34.591789,-58.389471,0,0,0
B,870000.0,143.0,143.0,6.0,5.0,4.0,departamento,almagro,-34.629343,-58.405948,0,0,0
B,995000.0,36.0,36.0,2.0,1.0,1.0,departamento,belgrano,-34.564056,-58.445448,0,0,0
B,1055000.0,71.0,61.0,2.0,1.0,1.0,ph,almagro,-34.589448,-58.420752,0,0,0
B,1372000.0,93.0,93.0,5.0,4.0,3.0,departamento,san telmo,-34.619678,-58.367547,0,0,0
B,925000.0,41.0,41.0,2.0,1.0,1.0,departamento,san telmo,-34.625966,-58.376192,0,0,0
B,627000.0,42.0,42.0,2.0,1.0,1.0,departamento,flores,-34.620136,-58.475721,0,0,0
B,1143000.0,62.0,62.0,3.0,2.0,2.0,departamento,caballito,-34.615216,-58.427684,0,0,0
B,1026000.0,53.0,53.0,2.0,1.0,1.0,departamento,recoleta,-34.591114,-58.382102,0,0,0
B,2296000.0,150.0,150.0,7.0,6.0,4.0,departamento,boedo,-34.636067,-58.398932,0,0,0
B,597000.0,61.801903990277495,55.488150698804944,1.0,1.0,1.0,departamento,san telmo,-34.648282,-58.383235,0,0,0
B,1000000.0,72.0,72.0,4.0,3.0,2.0,departamento,caballito,-34.631343,-58.461991,0,0,0
B,562000.0,37.0,37.0,1.0,1.0,1.0,departamento,villa urquiza,-34.564488,-58.483372,0,0,0
B,1712000.0,276.0,76.0,3.0,2.0,2.0,casa,villa urquiza,-34.579849,-58.498889,0,0,0
B,1094000.0,46.0,46.0,1.0,1.0,1.0,departamento,recoleta,-34.577382,-58.396658,0,0,0
B,337000.0,20.0,20.0,2.0,1.0,1.0,departamento,belgrano,-34.550432,-58.457832,1,0,0
B,691000.0,47.0,47.0,2.0,1.0,1.0,departamento,caballito,-34.610635,-58.440731,0,0,0
B,2297000.0,111.0,102.0,4.0,1.0,2.0,ph,recoleta,-34.591156,-58.389152,1,0,0
B,2373000.0,113.0,100.0,4.0,3.0,2.0,ph,caballito,-34.611454,-58.440594,0,0,0
B,201000.0,20.0,20.0,1.0,1.0,1.0,departamento,flores,-34.613896,-58.459971,0,0,0
B,439000.0,30.0,30.0,2.0,1.0,1.0,departamento,colegiales,-34.568259,-58.45566,0,0,0
B,807000.0,58.0,58.0,3.0,2.0,2.0,departamento,san telmo,-34.627177,-58.369078,0,0,0
B,1270000.0,216.0,72.0,3.0,2.0,1.0,casa,villa crespo,-34.620925,-58.433754,0,0,0
B,358000.0,35.0,35.0,2.0,1.0,1.0,departamento,boedo,-34.662275,-58.417474,0,0,0
B,771000.0,95.0,74.0,2.0,1.0,1.0,ph,san telmo,-34.627618,-58.372186,0,0,0
B,1046000.0,47.0,47.0,2.0,1.0,1.0,departamento,palermo,-34.586846,-58.414706,0,0,0
B,1114000.0,56.0,56.0,3.0,2.0,1.0,departamento,villa crespo,-34.58028,-58.443419,0,0,0
B,1373000.0,60.0,60.0,3.0,2.0,2.0,casa,nunez,-34.548038,-58.464929,0,0,0
B,296000.0,42.0,42.0,2.0,1.0,1.0,departamento,flores,-34.62057,-58.43931,0,0,0
B,558000.0,40.0,40.0,2.0,1.0,1.0,ph,villa urquiza,-34.57526,-58.479647,0,1,0
B,1519000.0,71.0,71.0,4.0,3.0,2.0,departamento,nunez,-34.559446,-58.464756,0,0,0
B,293000.0,25.0,25.0,1.0,1.0,1.0,departamento,colegiales,-34.571497,-58.45056,0,0,0
B,316000.0,20.0,20.0,1.0,1.0,1.0,departamento,almagro,-34.612211,-58.419771,0,0,0
B,704000.0,68.0,57.0,2.0,1.0,1.0,ph,flores,-34.626242,-58.495373,0,0,0
B,821000.0,60.0,60.0,2.0,1.0,1.0,departamento,flores,-34.628051,-58.453687,0,0,0
B,613000.0,41.0,41.0,2.0,1.0,1.0,departamento,recoleta,-34.616668,-58.393818,0,0,0
B,839000.0,70.0,70.0,4.0,3.0,2.0,departamento,caballito,-34.611959,-58.422478,0,0,0
B,1823000.0,205.0,126.0,4.0,3.0,2.0,casa,villa urquiza,-34.59587,-58.500055,0,0,0
B,2193000.0,99.0,99.0,5.0,4.0,2.0,departamento,palermo,-34.572812,-58.440918,0,0,0
B,1357000.0,78.0,78.0,4.0,3.0,3.0,departamento,boedo,-34.622375,-58.426169,0,0,0
B,2121000.0,156.0,156.0,7.0,6.0,5.0,departamento,caballito,-34.63153,-58.438881,0,0,0
B,781000.0,54.0,54.0,2.0,1.0,1.0,departamento,nunez,-34.551683,-58.460955,0,0,0
B,832000.0,37.0,37.0,1.0,1.0,1.0,departamento,villa urquiza,-34.57281,-58.497101,0,0,0
B,1044000.0,81.0,81.0,4.0,3.0,2.0,departamento,villa urquiza,-34.554254,-58.491678,0,0,0
B,1683000.0,61.801903990277495,55.488150698804944,4.0,3.0,2.0,casa,villa urquiza,-34.571491,-58.476997,0,0,0
B,624000.0,45.0,45.0,2.0,1.0,1.0,departamento,villa urquiza,-34.594188,-58.496563,0,0,0
B,1263000.0,42.0,39.0,2.0,1.0,1.0,ph,belgrano,-34.568369,-58.458144,0,0,0
B,1135000.0,72.0,72.0,3.0,2.0,2.0,departamento,villa urquiza,-34.573306,-58.490187,0,0,0
B,293000.0,29.0,29.0,1.0,1.0,1.0,departamento,caballito,-34.621181,-58.458062,0,0,0
B,950000.0,58.0,58.0,2.0,1.0,1.0,departamento,villa crespo,-34.610036,-58.430143,0,0,0
B,717000.0,64.0,64.0,4.0,3.0,1.0,departamento,villa urquiza,-34.57542,-58.479601,0,1,0
B,889000.0,61.0,61.0,3.0,2.0,1.0,departamento,colegiales,-34.547482,-58.446076,0,1,0
B,1572000.0,110.0,110.0,5.0,1.0,2.0,departamento,san telmo,-34.609133,-58.36452,1,0,0
B,573000.0,40.0,40.0,2.0,1.0,1.0,ph,flores,-34.627588,-58.471356,0,0,1
B,1493000.0,72.0,72.0,3.0,2.0,2.0,departamento,palermo,-34.584817,-58.426608,0,0,0
B,946000.0,91.0,73.0,3.0,2.0,1.0,ph,boedo,-34.658062,-58.413511,0,0,0
B,1499000.0,73.0,73.0,3.0,2.0,2.0,departamento,belgrano,-34.571969,-58.451275,0,0,0
B,1147000.0,83.0,83.0,4.0,3.0,2.0,departamento,caballito,-34.614931,-58.442756,0,0,0
B,1387000.0,103.0,103.0,3.0,2.0,1.0,casa,almagro,-34.603752,-58.409835,0,0,0
B,608000.0,30.0,30.0,1.0,1.0,1.0,departamento,palermo,-34.596505,-58.417568,0,0,0
B,211000.0,21.0,21.0,1.0,1.0,1.0,departamento,flores,-34.607024,-58.46982,0,0,0
B,985000.0,88.0,88.0,3.0,2.0,1.0,casa,flores,-34.6306,-58.457811,0,0,0
B,2412000.0,111.0,111.0,5.0,4.0,3.0,departamento,caballito,-34.616208,-58.434103,0,0,0
B,305000.0,33.0,33.0,2.0,1.0,1.0,departamento,flores,-34.628812,-58.475183,0,0,0
B,745000.0,34.0,34.0,1.0,1.0,1.0,departamento,recoleta,-34.588357,-58.401553,0,0,0
B,242000.0,20.0,20.0,1.0,1.0,1.0,departamento,flores,-34.619718,-58.48302,0,0,0
B,826000.0,35.0,35.0,2.0,1.0,1.0,ph,colegiales,-34.579363,-58.445952,0,0,0
B,1277000.0,89.0,89.0,4.0,3.0,2.0,departamento,flores,-34.62243,-58.467913,0,0,0
B,410000.0,20.0,20.0,1.0,1.0,1.0,departamento,nunez,-34.528299,-58.486046,0,0,0
B,1854000.0,155.0,146.0,5.0,4.0,3.0,ph,boedo,-34.615268,-58.420847,0,0,0
B,620000.0,47.0,38.0,2.0,1.0,1.0,ph,colegiales,-34.581134,-58.465356,0,0,0
B,1306000.0,67.0,47.0,2.0,1.0,1.0,ph,recoleta,-34.572785,-58.416245,0,0,0
B,536000.0,33.0,33.0,2.0,1.0,1.0,departamento,caballito,-34.614096,-58.475234,0,0,0
B,674000.0,40.0,40.0,2.0,1.0,1.0,departamento,villa urquiza,-34.588436,-58.501934,0,0,0
B,517000.0,38.0,38.0,2.0,1.0,1.0,departamento,nunez,-34.521112,-58.463263,1,0,0
B,451000.0,36.0,36.0,2.0,1.0,1.0,departamento,villa crespo,-34.583464,-58.44045,0,0,0
B,663000.0,37.0,35.0,2.0,1.0,1.0,ph,caballito,-34.627511,-58.439264,0,0,0
B,831000.0,55.0,55.0,3.0,2.0,1.0,departamento,belgrano,-34.556398,-58.476481,0,0,0
B,548000.0,47.0,47.0,3.0,2.0,1.0,departamento,recoleta,-34.590046,-58.385941,0,0,0
B,1797000.0,90.0,76.0,2.0,1.0,1.0,ph,palermo,-34.573283,-58.410652,0,0,1
B,354000.0,35.0,35.0,1.0,1.0,1.0,departamento,villa urquiza,-34.590496,-58.491688,1,0,0
B,595000.0,61.0,35.0,2.0,1.0,1.0,ph,almagro,-34.607057,-58.430039,0,0,0
B,1622000.0,114.0,104.0,4.0,3.0,3.0,ph,almagro,-34.614876,-58.43827,0,0,0
B,465000.0,44.0,44.0,1.0,1.0,1.0,departamento,boedo,-34.617931,-58.389036,0,0,0
B,905000.0,83.0,83.0,4.0,3.0,2.0,departamento,villa urquiza,-34.602242,-58.483393,0,0,0
B,786000.0,43.0,43.0,3.0,2.0,2.0,departamento,palermo,-34.58384,-58.425937,0,0,0
B,932000.0,61.801903990277495,55.488150698804944,2.0,1.0,1.0,ph,almagro,-34.602812,-58.429707,0,0,0
B,1455000.0,133.0,109.0,5.0,4.0,3.0,ph,flores,-34.642345,-58.437702,0,0,0
B,717000.0,51.0,51.0,2.0,1.0,1.0,departamento,caballito,-34.631143,-58.449558,0,0,0
B,890000.0,97.0,69.0,3.0,2.0,1.0,ph,boedo,-34.605353,-58.430074,0,0,0
B,1286000.0,74.0,74.0,3.0,2.0,1.0,departamento,villa crespo,-34.603886,-58.450636,0,0,0
B,517000.0,44.0,44.0,2.0,1.0,1.0,departamento,flores,-34.642531,-58.47319,0,0,0
B,2169000.0,214.0,103.0,4.0,3.0,2.0,casa,belgrano,-34.575591,-58.460103,0,0,0
B,206000.0,20.0,20.0,1.0,1.0,1.0,departamento,almagro,-34.615828,-58.442746,0,0,0
B,1986000.0,92.0,92.0,3.0,2.0,1.0,departamento,villa crespo,-34.610626,-58.456003,0,0,0
